date,rating,comment,category
5-Jan-24,Rated 2 stars out of five stars,"Why ur app doesn't have the permanently delete option?? Let have a scenario, A person has 1k photos in his/her account. He/she want to delete half of the images bcz storage has been full, carefully he/she chose 500 images and delete it. It then went to trash and in the trash he/she select all the images and click the right side button because thumbs are close to that button and people usually think that delete button will be in the right bcz most of the people r right handed & 500 img restored",
5-Jan-24,Rated 4 stars out of five stars,The app is great bt can you please add the feature for duplicate photos merge coz I have so many data nd photos are getting saved multiple times i can't delete it by my self it's been long since I shared my review i don't get any feedback little disappointed,
5-Jan-24,Rated 1 stars out of five stars,Why did it take the making a movie creation away?? And so many other great features. The highlight video is a horrible replacement. I wish I could go back and not have updated it.,
5-Jan-24,Rated 3 stars out of five stars,"After the latest update all sharing options under the ""More"" button have disappeared. Please fix this immediately. PS Your reply is completely off point and useless. Whoever replied (a human hopefully) clearly didn't understand what I was talking about.",
5-Jan-24,Rated 1 stars out of five stars,There is no magic or whatever edit button on photos app of me pixel 8pro on button to the left like they say and it will not let me edit a single photo. It keeps going back to the main screen,
5-Jan-24,Rated 1 stars out of five stars,"BE AWARE!! My children's baby pictures and screen shots for court were deleted! even after I paid for more storage. but for some reason, photos that I deleted a while ago are still there??. So how much do you want google?? How much should I pay you to give me back my photos? I've missed school and work trying to sort this out. I use a different platform for my photos (because the trust is gone,) but I'm being forced to give you money for storage that's from before 2020. Extortion!",
5-Jan-24,Rated 1 stars out of five stars,Unable to take photos or screenshots with new update. Once again rolling out an update without testing it fully with it's compatibility to systems and other applications.,
5-Jan-24,Rated 1 stars out of five stars,"I don't need ""Trim video"", ok? If I needed it, I would enter to the additional settings. When I scroll timeline, I accidentally tap the button and it is ready to trim my video... 0/10",
5-Jan-24,Rated 5 stars out of five stars,"Honestly, I take photos all the time and often forget some memories. I absolutely love the feature than does like recaps or memories of a certain person or pet. Love this app",
5-Jan-24,Rated 1 stars out of five stars,"I got a ""Backup"" prompt and I clicked on ""Do not back up"" and then the app showed me another screen to back up in which I accidentally clicked Back up and now so many photos are being uploaded and I can't stop it.",
5-Jan-24,Rated 1 stars out of five stars,"I don't want to backup my photos, stop asking every second time I open the app, and definitely don't put a second screen after I say no asking if I'm sure. I'm sure.",
5-Jan-24,Rated 1 stars out of five stars,"I just got my pixel 8 today and when trying to use the magic edit button it caused everything to crash. I uninstall the update, then reinstalled it and now the magic edit button is nowhere to be found",
5-Jan-24,Rated 5 stars out of five stars,"They organized my 10,000+ screen shots,images,even the videos,downloads,pdf's and everything in between.All easily seperated and moved into locked,private or public folders with the touch of a finger.They didn't once complain or tell me I store too much stuff,not once did they get offended,and the privacy is top notch,don't waste your money on Nortan VPN or Mcaffe.Google can scan your files or devices and don't get paid to find things that don't exist. Anyways thanks Google ✌️",
5-Jan-24,Rated 1 stars out of five stars,"Awful, can only search for faces if you backup photos which requires a payment to unlock enough storage, stop making people pay for every feature that was previously free",
5-Jan-24,Rated 1 stars out of five stars,"Amazed at how bad of an app this is. Syncing turned off, still uploaded photos to cloud. Deleted from phone locally and from cloud, kept reappearing on phone (had to delete app to resolve). Locked folder appears on desktop, no option on phone app. Can't create local folders on phone, and if you make albums, it automatically syncs to cloud (and aforementioned issues occur). Lumps all phone pictures into one camera album despite some being downloads, screenshots, etc... Could not be a worse app.",
5-Jan-24,Rated 2 stars out of five stars,"When viewing images in Google Photos app on my android phone, I starting having a weird mirror image watermark of the photo. It seems to be on new images sent from an iPhone. There's also no way to effectively report this through the app, because I cannot get a good screenshot since it takes one of the help menu instead. There is also no way to choose a better screenshot from my library.",
5-Jan-24,Rated 1 stars out of five stars,It's so clunky and unintuitive for anything other than just endlessly scrolling through your pictures. Like where do you find the albums you create? How do you put your photos back onto your phone? That should be intuitive and it's not. There used to be a download button for photos and they took that away. Not a fan. Bad design.,
5-Jan-24,Rated 1 stars out of five stars,Storage full again & again dislike Why you launched typical apps for testing & growing your business? How you need to explain & send link how to solved problem & edit own review? Simply you give button in setting storage off / on Your little mistake or promotion of update by fee failed in everywhere & everyone one lost own personal data on ur be half. That's it,
5-Jan-24,Rated 1 stars out of five stars,"For the ""Create link"" section please add qr code option like Samsung Quickshare so that i can share cross platform between android and iOS. And also can share video/photo with the stranger that we dont have his/her phone number. It will be more convenient.",
5-Jan-24,Rated 2 stars out of five stars,"Update: Response to developer. I have a Pixel 8 Pro and the feature is missing. Original: I got the new Pixel 8 Pro. I'd like to use the new Audio Magic Eraser, but it's missing from my video editing menu. My husband got the same exact phone (same color, even) and the option appears after Crop. Mine goes straight to Adjust after Crop. Really curious how to access the new audio editing feature and can't find how to add it to my app, which is up-to-date. Version 6.56 with a series of numbers",
5-Jan-24,Rated 1 stars out of five stars,"It keeps crashing, the app won't even stay open for 3 seconds before it goes back to my home screen, I've cleared cache and it still doesn't work!🙄",
5-Jan-24,Rated 5 stars out of five stars,"From my experience of playing,it was a good game aap for new gamer who has skill in rummy or love to play rummy.The aap's security features are great.The best part of this game was it's a online game so we can play this game with our friends and challenge other people.",
5-Jan-24,Rated 5 stars out of five stars,"I am a regular user of Google Photos. One of the important feature i like is, scrolling photos by each day. Currently scrolling is very difficult to reach in specific day.",
5-Jan-24,Rated 1 stars out of five stars,Bad. Labels all photos incorrectly. Didn't save well. Crashes. There is a glitch where the save button doesn't work.,
5-Jan-24,Rated 2 stars out of five stars,"Several features broken the last update? Can't for example move or resize text properly when editing pictures, very annoying.",
5-Jan-24,Rated 2 stars out of five stars,"Please create a folder for screenshots and stop mixing camera photos and screenshot photos. Cause when I try to create the screenshot folder myself, then make a screenshot, still it automatically enters the camera folder. So please fix that!",
5-Jan-24,Rated 1 stars out of five stars,"I loved the facial recognition feature that allowed me to group photos together. I am devastated that I can no longer find photos of my loved ones, who have passed away, by name and face grouping. I don't know where the photos are or how to find them. I have had this app for years, and that feature alone made this app worth it's weight in gold. Please consider putting that feature back. Thank you.",
5-Jan-24,Rated 5 stars out of five stars,"Its a great app for storage but my concern to have more security to save ?people hacking others pics & docs ?Need to be more secure? account should have a strong secure process to get access. Its Excellent with good storage and safe and secure options ,actually I was quite impressed its features, easy to move and create album etc. Recently I had found my photos missing from locked folder that's annoying me.",
5-Jan-24,Rated 4 stars out of five stars,Why is it so difficult to get off of someone's pornographic spam? There appeara to be no way to block people. Edit: It's extremely difficult to find the block button when trying to avoid staring and pornographic imagery!,
5-Jan-24,Rated 3 stars out of five stars,Need more free features to be unlocked/available for better using experience in a built-in app. Also they shoud make it more easier as paid version 💁🏻,
5-Jan-24,Rated 2 stars out of five stars,"Why is the edit feature no longer available in the library?? That means I would need to search through photos to find the picture to edit. Boo, please fix",
5-Jan-24,Rated 1 stars out of five stars,"I have disabled everything related to the Memories feature, and yet the app keeps spamming me with new Memories. I do not want this feature.",
5-Jan-24,Rated 1 stars out of five stars,"When we delete anything. It's going to show us a blur screen till 15 second to 50 second. It's a fully bad impact on your app system. Please resolve it. When I selected some photos to delete them and google photos ask me to trash or decline, I select both options at different different times but both options taking many times to delete or decline from deleting these in gallery. Please resolve this issue. Thanks",
5-Jan-24,Rated 2 stars out of five stars,"I don't want my screenshots to get backed-up but there's no option to choose that, really annoying there should be an option to choose if you want your screenshots to get backed-up or not",
5-Jan-24,Rated 4 stars out of five stars,"Very Comfortable App Easy To Use. I Give 4 Stars Because The Only Thing This Application Need To Add 11 Remaining Colours As Blue Tone In ""Editing Of Pic In Adjustmet"" Then It Will Give 100 percent Iphone Editing If Some One Use In Right Way By Adjusting Colours As Blue Tone. I Have Infinix Hot 40i And It Will Give IPhone Like Editing Of Picture Through Google Photoes Editing But Only To Blue Clothes Hence Give Remaining Colours Then 5 Stars Rating Will Done By Me And IPhone Editing Also Done By",
5-Jan-24,Rated 1 stars out of five stars,"Brand new pixel 8 pro. Clicking edit button causes app to crash. Restarted phone, no difference. Why pay for a ""pro"" pixel if the camera features don't work? Unacceptable",
5-Jan-24,Rated 1 stars out of five stars,When trying to use the mark up feature it will not allow you to access a keyboard to write. No matter how many attempts I've made I cannot access a keyboard to utilize this feature.,
5-Jan-24,Rated 1 stars out of five stars,"Motion photo sharing is still broken in the last version, do not update if you use this feature. I will update when fixed",
5-Jan-24,Rated 1 stars out of five stars,"Lack of really basic features. Can't create folders within albums, can't sort by name/date.. can't see how much an album weight",
5-Jan-24,Rated 3 stars out of five stars,Stacks STILL not available! I'm on a Pixel 6 Pro in the US running v6.74 and still don't have the Stacks feature. I don't understand the rollout by Google when others on v6.6 already have it.,
5-Jan-24,Rated 5 stars out of five stars,Simply the best. I became an ambassador of this app. Juat want the feature to share multiple photos to insta as carousel,
5-Jan-24,Rated 5 stars out of five stars,Google photos development optimization used maps navigation systems among longitude lattitutude and alltritudes. Influenced progress database & location are connected true Precisely & history browsing into website last visited and play video detection such YouTube. Here is the reality quote and thoughts photos technology define seamless and reboast system smart phone and devices.,
5-Jan-24,Rated 1 stars out of five stars,"I have updated my Google photo and have OnePlus 11r , when I view photos in Google photos I am facing yellowish tint / screen .. can you please let me know is this a bug .? Because I am facing this issue in Google photos only",
5-Jan-24,Rated 2 stars out of five stars,"What If I want to find similar or duplicate photos? I oftenly sees pics getting repeated but I want all of them to be in group so I can mass delete them, please add this feature into this app.",
5-Jan-24,Rated 1 stars out of five stars,where are my pics!!!! I've always used Google photos...never had an issue ever now I go to find very important screenshots that I absolutely need and their gone!!! pics of my sister recently deceased gone!,
5-Jan-24,Rated 1 stars out of five stars,Every time I try to use video stabilization option it's not working in poco F1 even I updated this app many time uninstall and reinstall many times I tried every possible thing but still it's not working,
5-Jan-24,Rated 1 stars out of five stars,Would like to Do a basic erasure but will not let me save due to always wanting a subscription fee. Even though it is a basic built in feature.,
5-Jan-24,Rated 5 stars out of five stars,"Saves🔑family 👪memories, photos, screenshots, videos, art and experiences. Stored in a cloud, 🌥️editing and sharing options. Easy to use.",
5-Jan-24,Rated 1 stars out of five stars,I loved this app until u max out ur storage memory this this dumbass POS reduces the quilaty of ALL your photos and videos and until they fix this I give them 0 stars. ALSO they charge a expensive 2TB storage fee when this company is like #7-8 on the world's top grossing revenue company's of ALL TIME. THEY COULD DO SO MUCH BETTER IF THEY JUS INVESTED THEIR PROFITS INTO BEING THE BEST UNBEATABLE COMPANY EVER. so get to it Fckrs,
5-Jan-24,Rated 1 stars out of five stars,"Seriously, the basic feature of being able to select multiple photos and download them all at once is missing?",
5-Jan-24,Rated 2 stars out of five stars,It's a good app. But in my phone this is main app as a gallery in realme narzo 50a prime . If they offer as main app then all features will be free but its not..,
5-Jan-24,Rated 1 stars out of five stars,"I am not able to access Google photos in my one plus phone as it is not displayed on home screen or app list ,even though installed.",
5-Jan-24,Rated 1 stars out of five stars,Everything works but when I want to edit a picture I click the edit button at the bottom it doesn't do anything so i can't edit,
5-Jan-24,Rated 1 stars out of five stars,"Whatever you do, don't back up your photos... don't accidentally push that option like I did. It has been an utter nightmare trying to undo it so that I have space on my phone for anything. This app isn't worth the headache. Edit: I do not need to know how to disable backup, I want to quickly and efficiently remove photos from Google's back up feature, which is not an option.",
5-Jan-24,Rated 1 stars out of five stars,Magic Editor simply doesn't work on my Pixel 8 Pro. Crashes immediately. Google made a big song and dance about this feature and it's useless.,
5-Jan-24,Rated 2 stars out of five stars,you cannot sort photos by name or size and group them by folders. even if you use the album feature let's say from photos back in 2020 the moment you edit one of these it automatically goes to 2023 outside the album and this is extremely frustrating. the fact that you don't care about what users really want is the reason that Google has failed on every new product the last decade,
5-Jan-24,Rated 1 stars out of five stars,"""1 pending upload will resume shortly"" but doesn't when on wifi. Just perpetually ""will resume"" why am I using a pixel and Google One if this frustrating stuff happens. Dropped from 2 stars to 1 star because the community help in the app redirects to won't post after pressing the ""post"" button because I'm ""not signed in when I actually am and it doesn't give me the option to sign in. 1 star until fixed. The same video uploads manually to Google Drive. Fix Photos app syncing.",
5-Jan-24,Rated 2 stars out of five stars,It's a really bad app I have ever deal with meanwhile I'm commenting my pain point this app must resolve 1 : app doesn't have a clean and manageble stuff like a normal gallery app does which creates difficulty to find right photo at time 2 : revised the memory section sucks! Its a useless part that have nothing to deal with.. 3 : app is not realtime upload Some photos got missed.. You can neither found it in app backup or phone later I lost many of my important photo due to this problem :(,
5-Jan-24,Rated 1 stars out of five stars,"It wouldn't save edits. So I updated, cleared the memory and finally uninstalled and reinstalled... all the edit features I use are gone!!",
5-Jan-24,Rated 5 stars out of five stars,I really like the way Google Photos is set up. I am also a Google One member and I get extra editing features for my photos. I would recommend to anyone that never has used it. 10/10�?s,
5-Jan-24,Rated 5 stars out of five stars,"**Google Photos: Revolutionizing Digital Photography** In an age where digital memories are cherished, Google Photos emerges as a beacon of organization, accessibility, and innovation. Launched in 2015, Google Photos has redefined the way individuals manage and interact with their digital photo libraries. With its array of features, seamless integration across devices, and unparalleled convenience, Google Photos stands as a testament to the power of technology in enhancing everyday experiences.",
5-Jan-24,Rated 1 stars out of five stars,"After the update, Google Photos stopped scanning people's faces. Earlier, if we searched someone's name, his photo would be shown which was a very good feature and now after the update it has been removed.😤 solve this problem quickly",
5-Jan-24,Rated 2 stars out of five stars,app isn't very featured. Especially now that I'm paying for a Google account and storage I'd expect to manage photos better. Despite organizing all of my photos in albums when I open up Google photos they are all open and exposed and unorganized. Nothing special. If I can find something better I'll be quick to switch. Photos saved to photos automatically appear under the date taken. No real good organization of files they are lumped by date taken. 👎,
5-Jan-24,Rated 1 stars out of five stars,I updated my Google photos app . When I open my app it show black screen picture in photos library. Every photos I click sevarel times and than it shows the real picture. The photo library is make too much Visual problems now. If I want to share old picture I clicked then I have to check all of the photos gallery coz all are black screen pic . I can't see all of my pictures. Probably It's a bug issues. I'm so tired 😫😫😫 with this. I can't find my photos faster for black screen.,
5-Jan-24,Rated 1 stars out of five stars,I hate this app. It wants to think for me and has too much B's I can't turn off... I want my easy Samsung gallery back😭😭. It takes twice as long to do anything. I lost all my good photo editing features unless I pay for them now. I Guess I have to surrender to Google AI for 2 yrs. I will never recommend this phone. Ads are total deception... Can't even like the camera because of the live feature wastes so much time I lose the next shot.,
5-Jan-24,Rated 5 stars out of five stars,"I love the memories that it puts together for me , it's great how it makes a collage, which is ideal for calendars, I think its a great feature and im very happy with it.",
5-Jan-24,Rated 4 stars out of five stars,"Buggy af. I'll call individual pictures open ""fullscreen"" and the gallery with many pictures ""scroll page"". When I deleted a few photos one by one in fullscreen, I then slid my finger down to go to the scroll page, the scroll page went ""Vzooooom"" and then stabilized. Some section of my gallery takes AGES to load. It loads like 3 photos per second. I selected around 30 pictures to be deleted, I clicked delete, confirm, it deleted the photos and then Google Photos crashed. Beautiful.",
5-Jan-24,Rated 2 stars out of five stars,1. The edit feature is seriously slow. The editable image appears long seconds after tapping edit and you mostly avoid the effort anticipating the hustle. 2. Photos loading off a search or from a specific date is particularly slow especially if there are many photos. Sometimes it loads half and gets stuck for a very long time making you real frustrated.,
5-Jan-24,Rated 5 stars out of five stars,"Great for organizing old photos. It's way more useful. Great photo memories format and opinions for things like locations, it makes for awesome features",
5-Jan-24,Rated 1 stars out of five stars,"Google photos is a very generic photo app. It allows me to see the photos I took in 1 place, which is great. Unfortunately, the app will always and constantly ask you if you want to use its other features. Everytime you open the app, for instance, it will ask if you want to back up your photos. If you say no, it then asks if instead of all your photos, should it back up a random selection of photos. I do not want to back up my photos. If I did, I would have done so already. Stop asking.",
5-Jan-24,Rated 1 stars out of five stars,"Keeps nagging about updates because I'm ""missing out"" on features. Please allow me to toggle these nags off, it's extremely annoying.",
5-Jan-24,Rated 1 stars out of five stars,Update 2/27 wiped gallery app off my home screen...Google Play app is only way to open Google Photos now?? Are we to uninstall then reinstall to have app back on home screen?,
5-Jan-24,Rated 1 stars out of five stars,This app is really changed a lot doesn't allow you to edit zoom in like I used to be able to I don't like it I don't know what the developers are doing but they need to get it fixed. I don't like it you have now deleted my photos and I cannot find a way to retrieve them I need some assistance but I can't find the link for anyone to help all the photos I had are now black screens where the photos used to be this is a terrible app. Fix the problem before you release a new version. Fix it now.,
5-Jan-24,Rated 1 stars out of five stars,I'd like the option to have my screenshots in my camera roll instead of have to go to a separate folder to find them.,
5-Jan-24,Rated 5 stars out of five stars,For the Google photos I really like it it's very easy and everything works with a pretty cool table of experience,
5-Jan-24,Rated 2 stars out of five stars,"Need to be able to put MY saved photos , videos, and files BACK to my new phone in an easy steps from Google photos. I need my files for my work and screen shots isn't good enough 😩. I gave 2 star's because everything elsa works great, and I know this billion dollar network company can make this happen.. once I'm satisfied with the upgrade I'll give you 2 more 🌟 star's. I can't change the company's values on sharing . 🤷",
5-Jan-24,Rated 3 stars out of five stars,"Mike x2 Moto g13 running Android 13 (04/03/24) This works ok. But, I use it with backup turned off, because I don't want it backing up every photo. It would be nice if you, Google, would actually bother to update the 'What's New' section on your apps listing in the play store.",
5-Jan-24,Rated 4 stars out of five stars,"I love having all my pics in one place & being able to find & see them whenever I want & rather easily to get to, too. I have over 1,000 stored in my phone , well, in google photos. This app keeps them organized in neat little sections & always says what month & year they were taken. Oh, & It also gives me a memory pic from a year ago. That's pretty cool...",
5-Jan-24,Rated 3 stars out of five stars,The feature that deletes photos from the device itself when I delete photos from Google Photo is too much. I like to delete some pictures from the cloud but not from the device. This is not helping at all.,
5-Jan-24,Rated 2 stars out of five stars,"Why is there not an option to sort photo's by group, or to custom sort photo's by manually moving their position in the folder. I'm an artist and use an app that slideshows my gallery in the order the photo's are sorted by, I tried renaming photos to get them put into the desired position, yet to no avail it's still unsorted and disorganized. I tried apps, I tried to move files to my PC then edit the order, and transfered back to my phone yet it's still unorganized. IT SHOULD BE A BASIC FEATURE!",
5-Jan-24,Rated 1 stars out of five stars,"Almost completely unusable wanted to print some photos and books. And my phone gallery is very neatly organized into albums so I can later print them throughout the year and for some reason this app doesn't acknowledge the existence of all my on-device photo albums so if you want to print a book you'll have to go through 3000+ device pictures including screenshots, downloads, 15 versions of the same photos to find the one that you saved in a separate album that you wanted to save.",
5-Jan-24,Rated 1 stars out of five stars,"Literally overnight the eraser/camouflage feature under Tools in photos has disappeared. This was a vital feature for me as I'm cleaning up old family photos for the last six months but without the eraser feature I can't edit much, why did it disappear???? How can I get this eraser feature back?? Or is this a glitch? Update: subscribed to Google One & eraser feature is back, subscription fee was cheap & everything works quite well so far.",
5-Jan-24,Rated 4 stars out of five stars,Quiet good.the best part is unforgettable photos and videos which it creates for us are awesome and reminds us of past experiences,
5-Jan-24,Rated 3 stars out of five stars,I am not able to get pictures from my gallery info my account post few days. I have checked device folders and also those pictures were clicked by me and are still not being shown in app or backup. The home screen displays pictures of 2 days ago. After that latest ones are not being displayed. The app is good but just check this problem arising past few days. Probably after the update. Otherwise it was working nicely earlier. Greetings,
5-Jan-24,Rated 1 stars out of five stars,"I'm writing a negative review because I tried to contact the app support email address given on this page, only to get a reply ""this address is not monitored"". So please UPDATE the information given on your website. My issue with the app is that it doesn't share correctly via the Mega cloud sharing system. When sharing from Photos via Mega, the GPS location data is overwritten. This doesn't happen when sharing vie OneDrive or email, or when sharing directly from the file system.",
5-Jan-24,Rated 1 stars out of five stars,"This app is full of bugs. Atleast on my pixel 7 . 1. Unable to delete photo, try later. This popped up atleast a hundred times in the past 1 month. 2. Unable to move photos . It applied to all the photos , taken either with the camera or some other folder containing pictures. What the hell is happening ? Stock Google app on a Google stock phone with unacceptable serious flaw of bugs. Quality of life affected to a point considering an alternate photos app.",
5-Jan-24,Rated 1 stars out of five stars,"I'm Unable to delete photos from Google photos alone. It automatically deletes the same from my gallery also I don't know how to turn off this feature.Free storage is too limited. I don't want 100 gb. Why is there only one option? There should other plans too. 10 gb extra, 25 gb extra and should be charged accordingly. Why a black and white situation? I also can't pause back uping. I may be in middle of travel and stated using mobile data for urgent use and starts backuping. Sucking my data 😑",
5-Jan-24,Rated 1 stars out of five stars,"Photos shows too many nag screens. They interrupt me, are not useful and they are constantly in my way.",
5-Jan-24,Rated 1 stars out of five stars,"Seems the markup in the edit feature was screwed up; used to love sketching out doodles to plan projects in it but now any instance the screen is changed/minimized then everything you've carefully and meticulously sketched out is erased and the app becomes bugged, forcing you to exit editing and re-enter. It's effectively about as useful as any other gallery app now but a thousand times more intrusive. Edit: New phone (Pixel 7a), new installation of Photos, same exact issue.",
5-Jan-24,Rated 1 stars out of five stars,Pixel pro 6 user. This app is horrible moreso than good. AND it has hidden fees to use ALL features! Yes. I just tried to do something and was told to upgrade to a monthly plan for better features. Buying there phone or tablet or laptop comes with no loyalty to their customers. Trading in phone and laptop when the time comes to.,
5-Jan-24,Rated 1 stars out of five stars,2024: without any permission now categorises images eg into IDENTITY documents -- horrific breach of privacy. Should have ability to disable this invasive feature. Minus 100 out of 10. 👎💩💩💩💩💩,
5-Jan-24,Rated 1 stars out of five stars,"I hate the new updates. The minute I can figure out how to transfer all of these out of Google photos, I will never be a customer again. You've gotten my money for extra storage for years, but these new changes are completely unacceptable. This is not a user-friendly interface. I wish I could give it zero stars. No wonder your technology can't keep up. Shameful.",
5-Jan-24,Rated 3 stars out of five stars,There should be option for personal password for hidden folder rather than using same password which is used by locked phone screen password. It would be helpful for users if locked folder password can be set up differently from locked screen password,
5-Jan-24,Rated 1 stars out of five stars,Bad app!! Scans nude photos and organized them in a folder for the home page of my app. forced to use it with Motorola wish I could find my pictures but they saved to my phone and since Motorola and Google photos have no idea how to integrate they can't be pulled up with out an APK of an out of date app. Google also has the ability to make albums and refuses to acknowledge it but they sorted my nudes for me and gave me a flattering cover photo for said album. No acknowledgement since posting,
5-Jan-24,Rated 5 stars out of five stars,"organize your photos. Google Photos is the home for all your photos and videos, automatically organized and easy to share. - “The best photo product on Earth�?�?The Verge - “Google Photos is your new essential picture app�?�?Wired The official Google Photos app is made for the way you take photos today and includes essential features like shared albums, automatic creations and an advanced editing suite. Additionally every Google Account comes with 15 GB of storage",
5-Jan-24,Rated 3 stars out of five stars,"Without netwot it's not work properly. Plz add some new features like video editing,songs editing",
5-Jan-24,Rated 3 stars out of five stars,"The app always wants for update.I know an update can improve the app but it is irritating to see the update option constantly in the app. When I open the app , change the Google account , I always face the issue. I think it should be only visible in the Play Store or in a perticular space of the app. Let's see what Google do. But one thing I have to say "" Nice job Google, the other features are very beautiful and easy to use"".This is my feedback.",
5-Jan-24,Rated 5 stars out of five stars,"Google Photos has really upped their game with their movie,highlights, memories and more features! They send me cool creations almost daily that I can save, edit, and share. I really love and depend on this app. The editing and sharing features are awesome This is the only photos app anyone needs and it's FREE .",
5-Jan-24,Rated 3 stars out of five stars,"Used to be a awesome app. It's not any worse than before, but other apps have surpassed it in every category/area. The fact that it's a Google app is the best thing left. It's compatible with all my accounts. To improve, I would try to create some new features that other apps don't have yet. Or maybe they don't market. So still 3 stars because of the compatibility and it's ability to always be relevant.",
5-Jan-24,Rated 5 stars out of five stars,I like the professional photo editing enhancement tools. I rarely use my default photo editing app now. 😁 The only issue I have is using the newest feature which is photo stacks. I can't seem to find that option anywhere in the app. Is it featured on only a few selected phone brands?,
5-Jan-24,Rated 1 stars out of five stars,"Really bad app from Google. Considering how much money google make, it's really poor to see an app of this calibre. Really basic features like being able to hide albums aren't even in the app, so the app is full of hundreds of single photo albums from music folders.. This is a basic feature in apps developed by single dev teams. Yet google can't even do that. I know this review won't change anything but meh.",
5-Jan-24,Rated 1 stars out of five stars,never updated this app cause this is going to be suck everytime you updated it my save files of all my pictures and videos are now gone and never restore for over 5 years now and i can't do anything about it. they didn't do anything about it imagine 5 year's have been passed and they'll told try this and that but did they restored it no it didn't they did not so don't believe everything that they say that some feature's are fix some bugs are fix you can manage this that it's all a lies.,
5-Jan-24,Rated 2 stars out of five stars,"Search is Now Nearly Impossible, search functions were never restored ever since being removed some 8 months ago, and now searches are only possible within albums and the generalized search page, but descriptions entered are now ignored along with those GPS coordinates added when photos were originally taken that were attached to those same photos are ALL IGNORED by Google Photos software.",
5-Jan-24,Rated 1 stars out of five stars,"It automatically backs up my photos without my consent. I've been very conscious when turning on this features. Now I have to take out all my photos and videos, delete the copies from Google Photos, so that I can free up my storage spaces again.",
5-Jan-24,Rated 5 stars out of five stars,"It's remind me of my photos I took years back , I like this app .An excellent app and keep history accurate . The app is profitable and easily down loaded . MY PHOTOS are HARD TO IDENTIFY WHAT IS GOING WRONG. Some of my photos that were accidentally deleted cannot be found in trash. What can be done?",
5-Jan-24,Rated 2 stars out of five stars,"I used to rely on this app to see pictures of specific people but lately (or well, not so lately as this has been a problem for a long time) it has not been updating and adding more pictures to the people and pets section. That's honestly the only reason I ever used this app and it's an important reason so it's quite a bummer that it's not working as it should :(",
5-Jan-24,Rated 5 stars out of five stars,"""Google Photos is a convenient and reliable cloud-based photo storage and sharing platform. With its seamless backup feature, users can effortlessly store and organize their photos and videos across devices. The intuitive search function and AI-powered features, like automatic album creation and image recognition, make finding and managing memories a breeze. Plus, its sharing options make it easy to collaborate and reminisce with friends and family.""",
5-Jan-24,Rated 3 stars out of five stars,I love the features provided but I CONSTANTLY keep getting a green tint while viewing photos which is irritating. I have never noticed a same green tint issue with any other all so it might be a problem with the app only instead of the screen,
5-Jan-24,Rated 1 stars out of five stars,"It is absolutely stupid and horrendous, archaic and primitive, that one cannot mark all photos on this app all at once and either delete OR perhaps move them to another folder. For a stock Android app, you would have thought that the developers would have employed such a feature a long time ago.",
5-Jan-24,Rated 4 stars out of five stars,Hello I am editing my review after one year here 😀 I would like to tell you that this app is very good for storage of your old pics in your Google account. I m using this app since 3 years and now I haven't see any major changes or modifications in this app ...so I request to Google photos to include some more exciting features in this app. 😊 Thank you!,
5-Jan-24,Rated 2 stars out of five stars,"Annoying app missing even basic editing features like the ability to mirror images. Edit: Useless response from Google below, who apparently don't want feedback to their own app being left in their own app store, so post an off platform link that isn't clickable on Android devices.",
5-Jan-24,Rated 4 stars out of five stars,Great app for editing photos. I would give 5 stars except since getting my Pixel 7a there is no longer an option to flip a photo! It's a tiny feature but as an artist I use this all the time to check my drawings.,
5-Jan-24,Rated 1 stars out of five stars,"Man, you should have seen what I had to go through today just to try and back up a couple hundred selfish and a couple thousand screenshots!! It was rough. I'm told I don't have google one and need to pay to upgrade, even though I've paid like 5 times on 3 different accounts, or something like that. Furthermore, I'm now expected to pay $1.99 for the VPN even though I know it comes with the 100gb Google one plan. I know it just the the felonious admin hacker playing games with my account.",
5-Jan-24,Rated 1 stars out of five stars,"Every time I open it, it prominently shows me old photos I really don't want to keep seeing. There is no way to turn that ""feature"" off. Why do Google always have to add horrible and intrusive features to otherwise useful apps?",
5-Jan-24,Rated 2 stars out of five stars,It is not at all grouping the faces i had to do manually i had more than 6 thousand pics in it and it is not grouping the faces and showing all images of the person in the same place try to rectify this it is A very use full feature in Google photos. Mainly I need it,
5-Jan-24,Rated 3 stars out of five stars,used the markup feature a lot for photos and screenshots but the last update seems to have broken it. now the markups sometimes work until the screen loses a quarter of the image and the previous markups disappear. sometimes it doesn't work at all.,
5-Jan-24,Rated 5 stars out of five stars,"Love it! I never backed up or used any Google photo features until recently and I could kick myself for not doing it sooner. Fairly easy to use and the options to make a movie, collage, and memories are something fun to see.",
5-Jan-24,Rated 1 stars out of five stars,Ok. All of a sudden when I go to Google photos it opens for about 3 seconds then it closes! It brings me back to the app page where I can uninstall or stop n then it has the reviews n all that... Basically like the app store page.,
5-Jan-24,Rated 4 stars out of five stars,"Great app. I like that you can create album and name people (and pets!). Also enjoy the spotlight on a day feature. Only complaint is that it would be nice to be able to delete photos when they come up in the spotlight on fay, would make it easier to get rid of random photos you don't want to keep.",
5-Jan-24,Rated 1 stars out of five stars,I'm having an issue after changing to Pixel 8 pro recently. My photo app keep backing up status but it's not really backing up any of my current photos. I have stable wifi connection. I even tried with data plan but still the same issue. I've cleared cache and data. I had even uninstalled and reinstalled the photo app. Updated to the latest version but still the same issue where it's not backing up my photos. Please do assist me. No photos are being backed up ..it just states Getting ready,
